InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
"UCD","Wildlife_Fisheries","-1393092733","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","City of Davis, Russell Blvd. and Parkside Dr.","","","1990","1","27","Ronald E. Cole","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1360446455","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","SACRAMENTO","","","Carmichael.","","","1960","1","5","Swinehart","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1246635935","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","City of Davis, Russell Blvd. and Parkside Dr.","","","1990","1","27","Ronald E. Cole","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1203245769","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn, Auburn University campus.","","","2003","2","19","Unknown","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1133108903","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","PLACER","","","Roseville, Riverside Ave at Interstate 80W on ramp","","","2006","4","15","Andy Engilis, Jr","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1010669857","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","","","","","","","Andy Engilis Jr.","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-877097919","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Ohio","Highland","","","George Washington National Forest, Laurel Fork, Locust Spring","","","2004","6","16","B. K. Schmidt","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-829505556","","Bombycilla garrulus","Bombycillidae","","","","","","","USA","California","YOLO","","","","","","","","","Irene E. Torres","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-707168290","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","UCD campus, Hutchison Hall","","","1991","3","21","Kelly Stewart","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-695693378","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis, near Horticulture - UCD","","","1984","2","1","D. Valle (p)","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-520148501","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis","","","1977","10","5","Larry Spear(p)","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-457937072","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn, Auburn University campus.","","","2003","2","19","Unknown","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-377948684","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn, Auburn University campus.","","","2003","2","19","Unknown","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-363772897","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Maryland","Charles","","","","","","2003","2","13","Tom Wright","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-359170450","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis, 3rd st and A","","","2000","3","19","C. Floyd","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-213531507","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn.","","","2004","3","1","Unknown","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-182011587","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis","","","","","","Laurie Barthman","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-181978917","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis, Corner of 6th and G Streets, Davis Food Co-op","","","1987","2","20","Amy Margolis - p.","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-166741554","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis","","","1974","3","12","Jim Covel (p)","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-98502555","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","University of California, Davis - flew into window","","","1982","12","1","Pat Hoey (p)","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","226583725","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis City","","","","","","Lee Anne Ayres","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","265260058","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","SACRAMENTO","","","Northrop and Morse, Sacramento 25.","","","1961","2","13","Claudia Blake","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","283878349","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","SACRAMENTO","","","Sacramento, 2485 Natomas Park Drive.","","","2004","12","27","Gary Santolo","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","458943385","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","SACRAMENTO","","","Sacramento","","","","","","S. Hampton","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","616858922","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Ohio","Highland","","","George Washington National Forest, Laurel Fork, Locust Spring","","","2004","6","16","B. K. Schmidt","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","651263944","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","SACRAMENTO","","","2485 Natomas Park Drive","","","1997","12","4","G. Santolo","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","711596379","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","davis","","","1999","3","1","Denise Thide-c","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","806060526","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis, 14th. and Oak Dr.","","","1990","2","21","M. Moore - c., Laurie Barthman- p.","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","933932147","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","North Cary Dr.","","","2002","12","17","Will Underwood","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1064951587","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis, near G St. and 7th St.","","","1993","2","2","","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1185994171","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn.","","","2005","3","7","","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1186784514","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn.","","","2005","3","11","Tiffanie Baker","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1187132123","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn.","","","2004","3","1","Unknown","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1206093724","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn, Auburn University Campus.","","","2003","2","19","","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1276766116","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Ohio","Highland","","","George Washington National Forest, Laurel Fork, Locust Spring","","","2004","6","16","B. K. Schmidt","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1406269472","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","NAPA","","","Napa.","","","2005","4","3","Dirk Van Vuren","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1426568419","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis, West on Russell Blvd.","","","1984","2","10","D. Valle","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1550000342","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis","","","1999","3","1","Tammy Lim-P","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1598274267","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis","","","1981","3","3","Andy Engilis (p)","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1604569657","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn, Auburn University campus.","","","2003","2","19","Unknown","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1638671223","","Bombycilla garrulus","Bombycillidae","","","","","","","Canada","British Columbia","British Columbia","","","Liard Hot Springs, Alcan Hwy","","","1963","7","5","J.H. Severaid","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","1767485317","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn, 1510 Pumphrey Ave.","","","2005","2","10","","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UNSM","Birds","6744","1","Bombycilla cedrorum","Bombycillidae","Skin Only","","41.0024986","-96.2471924","373","","U.S.A.","Nebraska","Cass","","","South Bend","","","","","","","","","Voucher","Formerly in Swenk Collection; Iris red brown; Bill and feet black.","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6733","1","Bombycilla garrulus pallidiceps","Bombycillidae","Skin Only","","41.0024986","-96.2471924","373","","U.S.A.","Nebraska","Cass","","","South Bend","","","1900","11","25","Hunter, J.S.","","","Voucher","Formerly in Swenk Collection","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6734","1","Bombycilla garrulus pallidiceps","Bombycillidae","Skin Only","","40.7999992","-96.6669922","9683","","U.S.A.","Nebraska","Lancaster","","","Lincoln","","","1920","","","Wolcott, R.H.","","","Voucher","Formerly in Swenk Collection; Altitude=1,150 ft.","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6735","1","Bombycilla garrulus pallidiceps","Bombycillidae","Skin Only","","40.7999992","-96.6669922","9683","","U.S.A.","Nebraska","Lancaster","","","Lincoln","","","1898","11","19","Crawford, J.C., Jr.","","","Voucher","Formerly in Swenk Collection; Iris brown","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6736","1","Bombycilla garrulus pallidiceps","Bombycillidae","Skin Only","","42.829174","-103.0007629","1661","","U.S.A.","Nebraska","Dawes","","","Chadron","","","1919","12","15","Gates, L.M.","","","Voucher","Formerly in Swenk Collection","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6737","1","Bombycilla garrulus pallidiceps","Bombycillidae","Skin Only","","42.829174","-103.0007629","1661","","U.S.A.","Nebraska","Dawes","","","Chadron","","","1919","12","15","Gates, L.M.","","","Voucher","Formerly in Swenk Collection","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6738","1","Bombycilla garrulus pallidiceps","Bombycillidae","Skin Only","","42.829174","-103.0007629","1661","","U.S.A.","Nebraska","Dawes","","","Chadron","","","1919","11","7","Gates, L.M.","","","Voucher","Formerly in Swenk Collection","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6739","1","Bombycilla cedrorum","Bombycillidae","Skin Only","","41.4393997","-96.487503","2466","","U.S.A.","Nebraska","Dodge","","","Fremont","","","1915","4","24","Swenk, M.H.","","","Voucher","Formerly in Swenk Collection","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6740","1","Bombycilla cedrorum","Bombycillidae","Skin Only","","42.7641541","-99.8479557","1941","","U.S.A.","Nebraska","Brown","","","Meadville","","","1919","8","22","Mickel, C.E.","","","Voucher","Formerly in Swenk Collection","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6741","1","Bombycilla cedrorum","Bombycillidae","Skin Only","","38.8964958","-121.0779571","2025","","U.S.A.","California","Placer","","","Auburn","","","1918","11","20","Bruner, L.","","","Voucher","Formerly in Swenk Collection","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6742","1","Bombycilla cedrorum","Bombycillidae","Skin Only","","40.7022133","-99.0817642","1983","","U.S.A.","Nebraska","Buffalo","","","Kearney","","","1914","4","9","Conrad, A.C.","","","Voucher","Formerly in Swenk Collection; Altitude=2,150 ft.","2006-04-25TCentral Day:light Time"
"UNSM","Birds","6743","1","Bombycilla cedrorum","Bombycillidae","Skin Only","","","","","","U.S.A.","Michigan","Washtenaw","","","Ann Arbor","","","","","","Eaton, M.L.","","","Voucher","Formerly in Swenk Collection","2006-04-25TCentral Day:light Time"
"UNSM","Birds","7758","1","Bombycilla cedrorum","Bombycillidae","Eggs","","","","","","","","","","","","","","","","","","","","Voucher","Formerly 619F in Wolcott Collection","2006-04-25TCentral Day:light Time"
"UNSM","Birds","9015","1","Bombycilla cedrorum","Bombycillidae","Eggs","","41.2916298","-96.1729051","27619","","U.S.A.","Nebraska","Douglas","","","","","","1901","6","4","Mullen, R.V.","","","Voucher","Formerly 619A in Swenk Collection; 5 eggs in set; Nest placed on a horizontal limb.","2006-04-25TCentral Day:light Time"
"UNSM","Birds","9016","1","Bombycilla cedrorum","Bombycillidae","Eggs","","41.7641417","-81.139183","5383","","U.S.A.","Ohio","Lake","","","Perry","","","1898","6","18","Densmore, R.","","","Voucher","Formerly 619B in Carriker Collection; 4 eggs in set; Nest of walnut stems, cattail down, and hemlock sticks; Lined with bark, stems, grass, and horse hair; Situated in apple tree 10 ft. from ground.","2006-04-25TCentral Day:light Time"
"UNSM","Birds","9017","1","Bombycilla cedrorum","Bombycillidae","Eggs","","44.8984023","-68.6725326","525.555032448","","U.S.A.","Maine","Penobscot","","","in Orono, University of Maine campus","","","1897","7","12","Knight, O.W.","","","Voucher","Formerly 619C in Carriker Collection; 4 eggs in set; Nest taken; Situated on limb of a pine tree, near the end, supported by the limb, and fine twigs and needles radiating therefrom, 6 ft. from the ground; Composed of twigs and grass rootlets, lined with","2006-04-25TCentral Day:light Time"
"UNSM","Birds","9018","1","Bombycilla cedrorum","Bombycillidae","Eggs","","43.0347252","-83.5180511","1940","","U.S.A.","Michigan","Genesee","","","Davison","","","1894","6","22","McAllister, F.","","","Voucher","Formerly 619D in Shoemaker Collection; 4 eggs in set; Nest 9 ft. up in 'tag alder' bush; Composed of fine twigs, dead weeds, and wool; Lined with wool and fine weeds.","2006-04-25TCentral Day:light Time"
"UNSM","Birds","9019","1","Bombycilla cedrorum","Bombycillidae","Eggs","","41.7579955","-83.6214065","2364","","U.S.A.","Michigan","Monroe","","","Lambertville","","","1885","7","14","Cooper, W.C.","","","Voucher","Formerly 619E in Shoemaker Collection; 3 eggs in set; Nest in apple tree in orchard; Made of roots and lined with finer roots.","2006-04-25TCentral Day:light Time"
"UNSM","Birds","9471","1","Bombycilla cedrorum","Bombycillidae","Skin Only","","44.9428975","-122.9535343","15018.764595895","","U.S.A.","Oregon","Marion","","","4 mi. E. of Salem","","","1928","8","12","Griepentrog, E.A.","","","Voucher","Formerly in Dille Collection","2006-04-25TCentral Day:light Time"
"UNSM","Birds","9472","1","Bombycilla cedrorum","Bombycillidae","Skin Only","","42.5424654","-101.1256711","93551","","U.S.A.","Nebraska","Cherry","","","","","","1923","5","2","Dille, F.M.","","","Voucher","Formerly in Dille Collection","2006-04-25TCentral Day:light Time"
